angDist,_RAJ2000,_DEJ2000,E,GaiaDR2,RAJ2000,DEJ2000,PRF,Simbad,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.174413,132.75169177618,11.90133908955,,604922130480588544,132.75169177618,11.90133908955,0.996,Simbad,132.75173934095,11.90135254446,0.0011209,0.0007799,109.56,604922130480588544,132.75169023487,0.0571,11.90133867074,0.0326,1.2179,0.0692,17.5998,11.253,-10.811,0.068,-3.122,0.051,364,-1.4047,336.59,0.000,0.000e+00,31,,,18,0.947,0,3.81271e+03,2.46060e+00,16.734282,1.45466e+03,1.23349e+01,17.431637,3.34563e+03,15.936700,1.259,1.494937,,,0,,,122281327517452108,1237671125370339770,,510153008,0.002843,0.009620,0.006194,16.734282,0.002843,3.81271e+03,-0.011,1.0880,0.8252,-0.2278
0.180487,133.11757190896,11.85159693131,,604930445537381632,133.11757190896,11.85159693131,0.996,Simbad,133.11762163291,11.85160898842,0.0005035,0.0003283,98.55,604930445537381632,133.11757030437,0.0240,11.85159654876,0.0119,1.0820,0.0285,38.0223,11.644,-11.303,0.031,-2.799,0.021,406,-0.9346,387.21,0.000,0.000e+00,31,,,18,0.966,0,2.19956e+04,4.69864e+00,14.831528,1.11770e+04,1.28952e+01,15.217728,1.54147e+04,14.278060,1.209,0.939668,,,0,,,122221331175992420,1237671262272421920,,510153536,0.002765,0.003058,0.004157,14.831528,0.002765,2.19956e+04,-0.002,0.5003,0.3332,-0.1286
0.174413,132.93946914917,11.96472029721,,604923706733209088,132.93946914917,11.96472029721,0.996,Simbad,132.93951682331,11.96473341460,0.0010514,0.0006572,111.45,604923706733209088,132.93946761655,0.0494,11.96471987548,0.0263,1.0417,0.0636,16.3754,11.251,-10.831,0.062,-3.046,0.045,393,0.4798,417.91,0.064,3.149e-01,31,,,18,1.016,0,5.13764e+03,2.26643e+00,16.410458,1.78507e+03,7.09084e+00,17.209406,4.79907e+03,15.545003,1.282,1.664403,,,0,,,122351329394918142,1237671125370405315,,510153344,0.002797,0.005137,0.004303,16.410458,0.002797,5.13764e+03,-0.009,1.0077,0.7224,-0.3149
0.169100,132.98188688674,11.77862777628,,604905015035445504,132.98188688674,11.77862777628,0.996,Simbad,132.98193329795,11.77863969891,0.0025348,0.0017002,100.91,604905015035445504,132.98188541933,0.1236,11.77862739583,0.0644,1.2087,0.1527,7.9134,10.903,-10.546,0.155,-2.768,0.108,371,-0.4440,369.21,0.000,0.000e+00,31,,,18,0.983,0,1.11807e+03,1.22698e+00,18.066193,3.30376e+02,6.89047e+00,19.041021,1.16115e+03,17.085672,1.334,1.955349,,,0,,,122131329819304857,1237671262272357034,,509150630,0.003002,0.022816,0.009557,18.066193,0.003002,1.11807e+03,0.005,2.5096,1.7371,-0.1507
0.178466,132.87684292201,11.81618841682,,604917835513458688,132.87684292201,11.81618841682,0.996,Simbad,132.87689183461,11.81620127949,0.0004623,0.0003189,105.54,604917835513458688,132.87684134733,0.0228,11.81618806596,0.0122,1.3622,0.0275,49.6141,11.510,-11.119,0.028,-2.973,0.021,415,15.5064,2177.99,0.184,5.319e+01,31,,,17,1.587,0,3.56818e+05,6.46639e+01,11.806252,1.62529e+05,9.65136e+01,12.311217,2.76447e+05,11.143867,1.230,1.167351,35.54,1.89,3,5000.0,3.0,122181328768380396,1237671262272291031,,510153249,0.002762,0.002864,0.003802,11.806252,0.002762,3.56818e+05,-0.003,0.4535,0.3312,-0.1925
0.167196,132.27052618647,11.69641073476,,598957176820208768,132.27052618647,11.69641073476,0.996,Simbad,132.27057215472,11.69642216974,0.0005740,0.0004049,101.92,598957176820208768,132.27052470208,0.0280,11.69641036589,0.0151,1.0931,0.0322,33.9603,10.787,-10.455,0.035,-2.656,0.026,414,0.4590,439.50,0.000,0.000e+00,31,,,19,1.015,0,1.34518e+04,3.33022e+00,15.365417,6.57165e+03,9.77363e+00,15.794356,9.76707e+03,14.773485,1.215,1.020871,,,0,,,122031322705586227,1237671125370142778,,509149973,0.002768,0.003224,0.004030,15.365417,0.002768,1.34518e+04,-0.004,0.5678,0.4135,-0.1424
0.175712,132.35375788677,11.73489910597,,598959032246073216,132.35375788677,11.73489910597,0.996,Simbad,132.35380618691,11.73491118542,0.0004625,0.0003513,106.46,598959032246073216,132.35375633346,0.0229,11.73489877571,0.0136,1.2257,0.0264,46.4506,11.332,-10.983,0.028,-2.792,0.023,398,18.2040,2492.81,0.196,5.998e+01,31,,,19,1.714,0,3.63897e+05,7.63503e+01,11.784922,1.66445e+05,8.03867e+01,12.285364,2.80897e+05,11.126527,1.229,1.158837,33.42,2.22,14,4750.0,3.0,,1237671125370142856,,509150022,0.002765,0.002839,0.003796,11.784922,0.002765,3.63897e+05,-0.003,0.4545,0.3615,-0.1496
0.177999,132.92578265672,11.60228324462,,604896498115959296,132.92578265672,11.60228324462,0.996,Simbad,132.92583112206,11.60229705922,0.0017119,0.0012160,105.03,604896498115959296,132.92578107805,0.0848,11.60228278915,0.0460,1.2575,0.1019,12.3409,11.488,-11.030,0.105,-3.211,0.078,405,1.2143,455.12,0.000,0.000e+00,31,,,17,1.042,0,1.87798e+03,1.63701e+00,17.503140,6.10548e+02,9.02661e+00,18.374243,1.82887e+03,16.592440,1.299,1.781803,,,0,,,121921329258333234,1237671124833534287,,509150552,0.002913,0.016293,0.005918,17.503140,0.002913,1.87798e+03,-0.007,1.6832,1.2555,-0.1721
0.179435,132.91366326037,11.72652680107,,604904396560128256,132.91366326037,11.72652680107,0.996,Simbad,132.91371266359,11.72653882062,0.0009052,0.0006103,101.58,604904396560128256,132.91366168198,0.0462,11.72652641511,0.0223,1.2049,0.0552,21.8112,11.573,-11.231,0.056,-2.791,0.039,393,1.9927,464.42,0.089,8.046e-01,31,,,17,1.072,0,6.63228e+03,2.54100e+00,16.133210,2.84403e+03,9.31791e+00,16.703709,5.35648e+03,15.425697,1.236,1.278011,,,0,,,122071329137972593,1237671262272291212,,509150537,0.002787,0.004521,0.004605,16.133210,0.002787,6.63228e+03,-0.008,0.8952,0.6249,-0.1571
0.174582,132.66759561954,12.31649684134,,605017925431108736,132.66759561954,12.31649684134,0.996,Simbad,132.66764360234,12.31650925826,0.0019368,0.0012225,109.47,605017925431108736,132.66759407691,0.0904,12.31649643811,0.0516,1.1522,0.1218,9.4627,11.262,-10.887,0.117,-2.885,0.082,377,0.5359,404.34,0.185,7.337e-01,31,,,18,1.019,0,1.75617e+03,2.88027e+00,17.575953,5.43537e+02,1.11382e+01,18.500470,1.76364e+03,16.631874,1.314,1.868595,,,0,,,122781326676360317,1237670964845347290,,512149005,0.003281,0.022423,0.008133,17.575953,0.003281,1.75617e+03,-0.003,1.8709,1.3211,-0.2870
0.177629,133.31744381513,11.39344114541,,604692293895329536,133.31744381513,11.39344114541,0.996,Simbad,133.31749239927,11.39345404030,0.0022419,0.0013549,101.07,604692293895329536,133.31744221859,0.0946,11.39344073502,0.0504,1.4115,0.1344,10.5049,11.466,-11.068,0.137,-2.994,0.087,574,0.3436,606.60,0.000,3.370e-15,31,,,19,1.010,0,1.36674e+03,1.10233e+00,17.848152,4.04859e+02,7.29925e+00,18.820284,1.41418e+03,16.871635,1.331,1.948649,,,0,,,121671333174812625,1237671261735551177,,507146434,0.002891,0.019773,0.008535,17.848152,0.002891,1.36674e+03,0.003,2.2155,1.3976,-0.1942
0.172973,132.85833305657,11.80758357164,,604917663714774912,132.85833305657,11.80758357164,0.996,Simbad,132.85837998631,11.80759765842,0.0016439,0.0010584,106.60,604917663714774912,132.85833153783,0.0782,11.80758311610,0.0425,1.0782,0.1007,10.7093,11.161,-10.670,0.099,-3.272,0.070,377,-1.6873,342.49,0.000,0.000e+00,31,,,17,0.938,0,2.28468e+03,1.74818e+00,17.290304,7.53301e+02,1.21580e+01,18.146122,2.21581e+03,16.384066,1.300,1.762056,,,0,,,122161328583859587,,,510153211,0.002878,0.017744,0.007448,17.290304,0.002878,2.28468e+03,-0.003,1.6042,1.1178,-0.2416
0.169835,133.03486010894,11.83290909896,,604907115275046784,133.03486010894,11.83290909896,0.996,Simbad,133.03490602209,11.83292346005,0.0009488,0.0006193,100.30,604907115275046784,133.03485862896,0.0446,11.83290863792,0.0219,1.2621,0.0567,22.2474,10.957,-10.437,0.058,-3.335,0.039,412,-1.5017,380.51,0.000,0.000e+00,31,,,18,0.947,0,6.29700e+03,2.73891e+00,16.189533,2.64727e+03,1.05924e+01,16.781548,5.15947e+03,15.466384,1.240,1.315164,,,0,,,122191330348929994,1237671262272356714,,510153454,0.002795,0.005163,0.004630,16.189533,0.002795,6.29700e+03,-0.009,0.9400,0.6325,-0.1529
0.171437,133.18598025151,11.43037127842,,604699445015802624,133.18598025151,11.43037127842,0.996,Simbad,133.18602722989,11.43038342340,0.0003105,0.0001935,106.58,604699445015802624,133.18597873758,0.0145,11.43037089031,0.0083,1.1257,0.0193,58.2653,11.060,-10.694,0.019,-2.820,0.013,432,-0.0788,426.77,0.000,0.000e+00,31,,,19,0.997,0,5.91942e+04,1.01863e+01,13.756668,3.27389e+04,2.10280e+01,14.050883,3.77743e+04,13.304903,1.191,0.745980,,,0,,,121711331860626935,1237671261735485653,,508147523,0.002762,0.002876,0.003815,13.756668,0.002762,5.91942e+04,-0.004,0.3027,0.2056,-0.2591
0.178775,132.41577940681,12.43514790166,,608002408009810176,132.41577940681,12.43514790166,0.996,Simbad,132.41582852082,12.43516077582,0.0003861,0.0002769,107.16,608002408009810176,132.41577782539,0.0184,12.43514748903,0.0103,1.1478,0.0209,54.8457,11.533,-11.139,0.023,-2.990,0.018,345,-0.1127,340.71,0.000,0.000e+00,31,,,17,0.995,0,4.26329e+04,8.10307e+00,14.113005,2.29762e+04,1.83277e+01,14.435346,2.80210e+04,13.629188,1.196,0.806158,,,0,,,122921324158292676,1237670595478093990,,513150708,0.002763,0.002921,0.003838,14.113005,0.002763,4.26329e+04,-0.004,0.3778,0.2880,-0.1876
0.175519,132.85329078216,11.86370242934,,604921164112524800,132.85329078216,11.86370242934,0.996,Simbad,132.85333934617,11.86371330586,0.0031171,0.0020201,98.06,604921164112524800,132.85328920796,0.1508,11.86370206596,0.0788,1.1776,0.1781,6.6109,11.326,-11.040,0.191,-2.529,0.127,370,0.7216,401.28,0.240,4.947e-01,31,,,17,1.026,0,8.82069e+02,1.22789e+00,18.323610,2.26380e+02,8.10120e+00,19.451448,9.54691e+02,17.298239,1.339,2.153210,,,0,,,122231328533346938,,,510153199,0.003143,0.038954,0.012239,18.323610,0.003143,8.82069e+02,-0.017,3.0993,2.0474,-0.1232
0.181515,132.99478881019,11.67217781194,,604903056530306688,132.99478881019,11.67217781194,0.996,Simbad,132.99483854960,11.67219083131,0.0027577,0.0019494,109.18,604903056530306688,132.99478728434,0.1304,11.67217742626,0.0745,1.0689,0.1546,6.9127,11.692,-11.296,0.167,-3.016,0.128,364,1.4098,415.14,0.280,7.714e-01,31,,,18,1.052,0,1.01508e+03,1.39941e+00,18.171112,2.36886e+02,1.12064e+01,19.402195,1.18347e+03,17.065000,1.399,2.337194,,,0,,,122001329948277102,1237671262272291576,,509150649,0.003136,0.051439,0.013824,18.171112,0.003136,1.01508e+03,0.016,2.6822,2.0521,-0.2145
0.181667,132.68813883338,12.20902448983,,605013145137827072,132.68813883338,12.20902448983,0.996,Simbad,132.68818861087,12.20903788917,0.0025646,0.0016774,108.44,605013145137827072,132.68813722894,0.1242,12.20902405300,0.0671,1.1479,0.1503,7.6380,11.720,-11.299,0.154,-3.113,0.111,346,-0.6430,338.35,0.000,0.000e+00,31,,,19,0.975,0,1.17820e+03,1.44689e+00,18.009321,2.85669e+02,9.99024e+00,19.198883,1.34364e+03,16.927185,1.383,2.271698,,,0,,,122651326881891345,1237670964845347285,,512149014,0.003061,0.038072,0.010090,18.009321,0.003061,1.17820e+03,0.010,2.4900,1.7861,-0.2540
0.176324,132.86256726179,12.23574221448,,605003013304624128,132.86256726179,12.23574221448,0.996,Simbad,132.86261570880,12.23575475392,0.0016081,0.0010559,104.10,605003013304624128,132.86256569431,0.0746,12.23574181053,0.0406,1.1987,0.0931,12.8772,11.377,-10.998,0.098,-2.912,0.068,428,0.4054,454.54,0.000,0.000e+00,31,,,18,1.013,0,2.17305e+03,1.62864e+00,17.344692,7.30755e+02,7.86797e+00,18.179113,2.09505e+03,16.444910,1.300,1.734203,,,0,,,122681328625993368,1237671262809227284,,512149108,0.002873,0.012018,0.006375,17.344692,0.002873,2.17305e+03,0.001,1.5807,1.0964,-0.2006
0.172564,132.70154186678,12.06437321193,,604975800391903744,132.70154186678,12.06437321193,0.996,Simbad,132.70158905771,12.06438617428,0.0026572,0.0019023,110.34,604975800391903744,132.70154034999,0.1346,12.06437278311,0.0772,1.0006,0.1611,6.2101,11.133,-10.717,0.160,-3.013,0.125,406,1.5227,489.78,0.409,1.793e+00,95,1.3013,0.0275,18,1.053,0,9.70580e+02,1.18421e+00,18.219788,2.65198e+02,7.09561e+00,19.279615,1.06383e+03,17.180720,1.369,2.098896,,,0,,,122471327015997754,1237671262809096487,,511152044,0.003057,0.029184,0.009577,18.209251,0.003052,9.80046e+02,0.021,2.5777,2.0087,-0.2167
0.174991,133.35901963817,12.00326086404,,604938721938173184,133.35901963817,12.00326086404,0.996,Simbad,133.35906756695,12.00327370904,0.0027211,0.0018033,100.65,604938721938173184,133.35901808236,0.1328,12.00326045975,0.0694,1.0975,0.1510,7.2659,11.291,-10.891,0.167,-2.981,0.115,401,-0.3390,403.50,0.000,2.020e-15,31,,,17,0.987,0,9.41780e+02,1.17572e+00,18.252493,2.30154e+02,7.93821e+00,19.433495,1.07185e+03,17.172564,1.382,2.260931,,,0,,,122401333590874406,1237671125370601593,,511152544,0.003071,0.037552,0.009177,18.252493,0.003071,9.41780e+02,0.011,2.6950,1.8422,-0.1519
0.173901,132.84405578453,11.68279300798,,604909692255500544,132.84405578453,11.68279300798,0.996,Simbad,132.84410366314,11.68280463100,0.0013138,0.0008952,103.55,604909692255500544,132.84405423724,0.0674,11.68279263515,0.0344,1.2257,0.0773,15.8504,11.220,-10.890,0.080,-2.699,0.057,382,0.1989,399.26,0.062,1.637e-01,31,,,17,1.006,0,3.11020e+03,1.94024e+00,16.955397,1.12440e+03,8.61172e+00,17.711240,2.82456e+03,16.120520,1.270,1.590721,,,0,,,122011328441099837,1237671262272291072,,509150421,0.002837,0.008771,0.006080,16.955397,0.002837,3.11020e+03,-0.012,1.2944,0.9231,-0.1762
0.176368,132.65475991988,11.85892615608,,604963121648488320,132.65475991988,11.85892615608,0.995,Simbad,132.65480813480,11.85893933242,0.0011118,0.0007727,117.77,604963121648488320,132.65475836326,0.0533,11.85892574727,0.0304,1.0167,0.0614,16.5465,11.378,-10.960,0.065,-3.057,0.053,418,1.0182,462.12,0.052,1.572e-01,31,,,18,1.035,0,3.92032e+03,2.28662e+00,16.704063,1.43146e+03,9.17473e+00,17.449093,3.56617e+03,15.867391,1.275,1.581702,,,0,,,122231326548051211,1237671125370274206,,510152889,0.002827,0.007497,0.005103,16.704063,0.002827,3.92032e+03,-0.005,1.0476,0.8578,-0.2932
0.177625,132.85614137658,11.81527032975,,604917659419190656,132.85614137658,11.81527032975,0.995,Simbad,132.85619005420,11.81528314796,0.0015199,0.0009682,105.41,604917659419190656,132.85613980133,0.0722,11.81526991345,0.0384,0.9809,0.0932,10.5207,11.461,-11.067,0.092,-2.978,0.063,369,1.0864,412.07,0.207,1.780e+00,31,,,17,1.040,0,3.10502e+03,2.30022e+00,16.957205,9.81677e+02,1.15655e+01,17.858620,3.16168e+03,15.998100,1.334,1.860519,,,0,,,122171328561948813,,,510153206,0.002870,0.013092,0.005528,16.957205,0.002870,3.10502e+03,0.018,1.4877,1.0170,-0.2324
0.173307,132.86812536988,12.12738182337,,604997206508853632,132.86812536988,12.12738182337,0.995,Simbad,132.86817340663,12.12739239959,0.0002822,0.0001889,114.35,604997206508853632,132.86812383948,0.0138,12.12738154453,0.0080,1.2286,0.0166,73.7916,11.174,-10.904,0.017,-2.442,0.013,366,1.0324,635.07,0.070,6.803e+00,31,,,19,1.038,0,1.96427e+05,4.96243e+01,12.454363,1.15374e+05,7.22286e+01,12.683270,1.16484e+05,12.082233,1.180,0.601036,33.76,2.08,14,6500.0,3.5,122551328682563430,1237671262809161951,,511152195,0.002769,0.002872,0.003828,12.454363,0.002769,1.96427e+05,-0.005,0.2686,0.2077,-0.2960
0.176015,132.87781769888,11.81457932762,,604917835513458816,132.87781769888,11.81457932762,0.995,Simbad,132.87786601416,11.81459173814,0.0007462,0.0004922,105.09,604917835513458816,132.87781612290,0.0364,11.81457891942,0.0195,1.1852,0.0451,26.2695,11.360,-10.988,0.046,-2.884,0.032,369,3.8151,496.98,0.074,7.543e-01,31,,,16,1.144,0,1.11804e+04,5.74932e+00,15.566227,5.97102e+03,6.29799e+01,15.898420,9.25979e+03,14.831392,1.362,1.067028,,,0,,,122171328778718006,1237671262272291042,,,0.002811,0.011787,0.008690,15.566227,0.002811,1.11804e+04,0.139,0.7318,0.5134,-0.2104
0.173661,132.82446454868,11.62722429742,,604897696411104256,132.82446454868,11.62722429742,0.995,Simbad,132.82451214353,11.62723669729,0.0014235,0.0010022,115.49,604897696411104256,132.82446301277,0.0686,11.62722390770,0.0377,1.0891,0.0806,13.5172,11.203,-10.828,0.085,-2.878,0.068,365,-0.8538,352.38,0.000,0.000e+00,31,,,17,0.967,0,2.85652e+03,1.81595e+00,17.047773,1.02821e+03,8.22727e+00,17.808340,2.62909e+03,16.198383,1.280,1.609957,,,0,,,121951328245233162,1237671262272225972,,509150380,0.002840,0.009125,0.005071,17.047773,0.002840,2.85652e+03,-0.003,1.3553,1.0925,-0.2681
0.178034,133.44463790561,11.39185835774,,604689308892956416,133.44463790561,11.39185835774,0.995,Simbad,133.44468695731,11.39186991184,0.0004108,0.0002456,109.25,604689308892956416,133.44463634843,0.0167,11.39185803945,0.0091,1.1176,0.0232,48.1807,11.478,-11.163,0.024,-2.671,0.017,658,7.1724,2247.31,0.142,3.625e+01,31,,,18,1.204,0,3.96164e+05,6.85109e+01,11.692680,1.81702e+05,7.58468e+01,12.190141,3.05738e+05,11.034521,1.230,1.155620,33.45,0.31,20,4750.0,3.0,,1237671261735616568,,507146516,0.002762,0.002827,0.003787,11.692680,0.002762,3.96164e+05,-0.002,0.3962,0.2685,-0.3174
0.175646,133.29858483601,11.89927328226,,604928658830961280,133.29858483601,11.89927328226,0.995,Simbad,133.29863333566,11.89928460928,0.0006868,0.0004309,99.24,604928658830961280,133.29858327808,0.0304,11.89927291798,0.0147,1.1084,0.0369,30.0582,11.331,-11.021,0.043,-2.631,0.027,426,0.0480,439.58,0.000,0.000e+00,31,,,17,1.001,0,1.33530e+04,3.44796e+00,15.373420,6.46260e+03,1.41045e+01,15.812525,9.80786e+03,14.768959,1.218,1.043566,,,0,,,122271332986149617,1237671262272487475,,510153642,0.002770,0.003661,0.003995,15.373420,0.002770,1.33530e+04,-0.002,0.6814,0.4393,-0.1514
0.177496,132.87487558912,11.77338467709,,604916598562886272,132.87487558912,11.77338467709,0.995,Simbad,132.87492405321,11.77339809175,0.0014607,0.0010031,101.34,604916598562886272,132.87487401794,0.0718,11.77338425351,0.0384,1.0994,0.0850,12.9325,11.452,-11.021,0.089,-3.114,0.064,392,1.2895,442.78,0.094,3.106e-01,31,,,17,1.046,0,2.66029e+03,1.86170e+00,17.125044,9.36502e+02,8.98070e+00,17.909771,2.47335e+03,16.264680,1.282,1.645090,,,0,,,122121328749268545,,,509150471,0.002858,0.010779,0.006466,17.125044,0.002858,2.66029e+03,-0.006,1.4457,1.0246,-0.1467
0.176091,132.45329390527,11.58603113684,,598905667277445376,132.45329390527,11.58603113684,0.995,Simbad,132.45334226581,11.58604331059,0.0028939,0.0019231,90.91,598905667277445376,132.45329238284,0.1357,11.58603075947,0.0695,1.2168,0.1525,7.9789,11.352,-10.995,0.178,-2.824,0.120,403,-1.9894,359.16,0.000,0.000e+00,31,,,18,0.930,0,9.50164e+02,1.23960e+00,18.242870,2.38316e+02,5.76801e+00,19.395658,9.99582e+02,17.248350,1.303,2.147308,,,0,,,121901324533213764,1237671262272094284,,508147036,0.003098,0.026426,0.009424,18.242870,0.003098,9.50164e+02,-0.053,2.8937,1.9234,-0.0133
0.175131,132.91206545399,11.19414715353,,598689411379091328,132.91206545399,11.19414715353,0.995,Simbad,132.91211336290,11.19415971595,0.0003099,0.0001963,121.11,598689411379091328,132.91206391451,0.0138,11.19414674939,0.0079,1.1634,0.0163,71.3432,11.297,-10.914,0.018,-2.917,0.014,395,-1.6379,347.64,0.000,0.000e+00,31,,,17,0.941,0,7.63129e+04,1.29379e+01,13.480872,4.23244e+04,2.43482e+01,13.772065,4.87209e+04,13.028606,1.193,0.743459,,,0,,,121431329121523456,1237671261735354571,,506145403,0.002761,0.002859,0.003839,13.480872,0.002761,7.63129e+04,-0.002,0.2841,0.2321,-0.3858
0.182529,132.88981839096,12.03662992321,,604995278068254208,132.88981839096,12.03662992321,0.995,Simbad,132.88986827297,12.03664373397,0.0039331,0.0027585,111.60,604995278068254208,132.88981675841,0.1819,12.03662950954,0.1009,1.2145,0.2347,5.1749,11.779,-11.336,0.236,-3.200,0.183,426,0.2069,446.04,0.000,0.000e+00,31,,,18,1.006,0,5.72273e+02,9.66760e-01,18.793358,1.42990e+02,8.32137e+00,19.950277,6.41755e+02,17.729473,1.371,2.220804,,,0,,,122441328898454421,1237671125370405349,,511152217,0.003310,0.063246,0.014239,18.793358,0.003310,5.72273e+02,0.005,3.7953,2.9452,-0.2407
0.177684,132.45396026828,11.80688488619,,604964496038052352,132.45396026828,11.80688488619,0.995,Simbad,132.45400905572,11.80689735702,0.0004800,0.0003624,106.54,604964496038052352,132.45395869194,0.0239,11.80688448703,0.0147,1.1431,0.0268,42.7013,11.464,-11.092,0.029,-2.896,0.023,399,-0.4758,393.36,0.000,0.000e+00,31,,,19,0.982,0,1.66323e+04,4.30265e+00,15.134989,7.50411e+03,1.21409e+01,15.650294,1.29680e+04,14.465710,1.231,1.184585,,,0,,,122161324539888770,1237671125370208417,,510152730,0.002770,0.003297,0.003972,15.134989,0.002770,1.66323e+04,-0.004,0.4716,0.3733,-0.1536
0.170304,132.68050432096,12.08918075873,,604976625025626624,132.68050432096,12.08918075873,0.995,Simbad,132.68055111958,12.08919275400,0.0024486,0.0017407,103.04,604976625025626624,132.68050279393,0.1200,12.08918040325,0.0669,1.0729,0.1405,7.6343,10.989,-10.632,0.149,-2.779,0.111,400,0.9437,440.17,0.180,3.816e-01,31,,,18,1.033,0,1.09534e+03,1.18306e+00,18.088493,3.20875e+02,8.64000e+00,19.072704,1.13979e+03,17.105837,1.334,1.966867,,,0,,,122501326805527546,1237671262809096718,,511152023,0.002994,0.029368,0.008852,18.088493,0.002994,1.09534e+03,0.003,2.4176,1.7836,-0.1512
0.174262,132.40284039245,12.51483524892,,608027151316994048,132.40284039245,12.51483524892,0.995,Simbad,132.40288812485,12.51484835479,0.0003999,0.0002775,106.42,608027151316994048,132.40283886233,0.0205,12.51483482730,0.0114,1.1067,0.0240,46.0988,11.241,-10.821,0.024,-3.044,0.018,347,-0.5291,335.07,0.000,0.000e+00,31,,,17,0.979,0,3.13876e+04,6.03034e+00,14.445473,1.66424e+04,1.93650e+01,14.785504,2.10464e+04,13.939949,1.201,0.845555,,,0,,,123011324028208305,1237670965382152277,,513150702,0.002763,0.003063,0.003844,14.445473,0.002763,3.13876e+04,-0.003,0.3915,0.2892,-0.1987
0.175747,133.17131559816,12.02577431367,,604945598181981056,133.17131559816,12.02577431367,0.995,Simbad,133.17136375700,12.02578714619,0.0008274,0.0005015,105.16,604945598181981056,133.17131404627,0.0392,12.02577389614,0.0197,1.2057,0.0492,24.4907,11.338,-10.939,0.050,-2.981,0.033,437,0.3913,461.70,0.000,0.000e+00,31,,,17,1.013,0,7.54670e+03,3.26442e+00,15.992974,3.30082e+03,9.08033e+00,16.541988,6.00562e+03,15.301500,1.233,1.240488,,,0,,,122431331713021444,1237671125370536043,,511152430,0.002795,0.004087,0.004168,15.992974,0.002795,7.54670e+03,-0.008,0.8093,0.5302,-0.2547
